Age,Gender,Income,Location,Clicks,Conversion Rate,CTR,Click_Hour,Click_DayOfWeek,Click_Month,Ad Type_Banner,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Fashion,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Search Engine,Ad Placement_Social Media,Ad Placement_Website
33.0,0,20397.96,0,6,0.2203,0.0505,20,6,4,True,False,False,False,False,False,False,False,False,True,False,True,False
36.0,0,35724.89,1,7,0.2556,0.0355,20,3,3,False,True,False,False,False,False,False,False,False,True,True,False,False
54.0,1,42412.42,2,3,0.2418,0.0672,20,4,5,False,False,False,True,False,False,True,False,False,False,False,False,True
34.0,1,46792.16,0,8,0.2938,0.0413,20,3,4,True,False,False,False,False,False,False,False,True,False,False,False,True
30.0,1,64137.82,1,3,0.4354,0.0188,20,0,5,False,False,False,True,True,False,False,False,False,False,False,True,False
38.0,1,74340.22,0,7,0.0901,0.0336,20,6,8,False,True,False,False,False,True,False,False,False,False,False,False,True
23.0,1,41795.57,0,2,0.4546,0.0636,20,0,12,False,True,False,False,False,False,False,True,False,False,False,False,True
35.0,1,59571.28,1,5,0.1795,0.0216,20,5,4,False,False,False,True,False,True,False,False,False,False,True,False,False
86.0,0,57001.86,0,2,0.0751,0.0408,20,2,11,True,False,False,False,False,False,False,False,False,True,False,False,True
44.0,0,58651.01,1,6,0.0395,0.0456,20,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False
60.0,0,36366.26,0,2,0.032,0.0926,20,2,5,False,True,False,False,True,False,False,False,False,False,False,True,False
29.0,1,55177.01,0,4,0.0222,0.0651,20,2,6,False,True,False,False,False,False,False,True,False,False,True,False,False
23.0,1,2393.55,1,4,0.0638,0.0792,20,0,4,False,True,False,False,False,False,False,False,False,True,False,True,False
39.0,1,51548.97,2,2,0.1932,0.0446,20,5,3,False,False,True,False,False,True,False,False,False,False,False,True,False
36.0,1,39546.43,0,2,0.1772,0.032,20,2,4,False,False,False,True,True,False,False,False,False,False,False,True,False
36.0,1,43027.4,1,9,0.1805,0.0355,20,2,2,True,False,False,False,False,False,False,False,False,True,True,False,False
45.0,0,52615.28,0,7,0.0805,0.0567,20,4,4,False,True,False,False,False,False,False,False,False,True,True,False,False
44.0,1,41383.93,0,2,0.1493,0.0132,20,1,11,False,False,False,True,False,False,False,True,False,False,True,False,False
47.0,1,70646.33,1,6,0.2503,0.0498,20,4,1,False,False,False,True,False,False,False,False,False,True,True,False,False
35.0,1,64617.73,0,6,0.053,0.0648,20,3,9,True,False,False,False,False,False,True,False,False,False,False,True,False
64.0,0,28981.46,1,6,0.3685,0.0288,20,6,10,False,False,True,False,True,False,False,False,False,False,False,True,False
33.0,2,42588.4,0,6,0.1617,0.0725,20,6,1,False,True,False,False,False,False,False,False,False,True,False,False,True
26.0,0,20947.18,2,10,0.097,0.0456,20,3,8,False,False,False,True,True,False,False,False,False,False,False,False,True
34.0,2,65165.18,2,4,0.3134,0.0723,20,4,10,False,False,True,False,False,False,False,False,False,True,False,True,False
34.0,0,47775.13,2,7,0.3514,0.0796,20,5,7,False,True,False,False,True,False,False,False,False,False,False,False,True
47.0,1,54246.69,0,4,0.0564,0.0602,20,5,4,False,False,False,True,False,False,False,False,False,True,False,True,False
35.0,1,46593.19,1,8,0.0236,0.0567,20,4,1,False,True,False,False,False,False,True,False,False,False,False,True,False
51.0,1,61369.91,0,5,0.3345,0.046,20,4,6,False,False,True,False,False,False,True,False,False,False,False,True,False
69.0,1,75758.61,0,5,0.238,0.0342,20,1,2,True,False,False,False,True,False,False,False,False,False,False,False,True
32.0,1,59911.53,0,8,0.3835,0.0352,20,1,7,False,True,False,False,False,False,False,False,True,False,False,True,False
53.0,1,69524.45,1,4,0.4286,0.0619,20,5,9,False,False,False,True,False,True,False,False,False,False,True,False,False
36.0,1,61938.35,1,5,0.2083,0.0312,20,0,11,False,True,False,False,False,False,False,False,True,False,True,False,False
50.0,1,70588.19,1,1,0.1789,0.0657,20,4,11,False,False,False,True,False,False,True,False,False,False,False,False,True
35.0,1,41967.78,1,5,0.2277,0.0617,20,1,1,False,True,False,False,False,False,False,False,True,False,False,False,True
31.0,2,78708.44,0,6,0.1414,0.0354,20,0,7,False,False,False,True,False,False,False,False,True,False,True,False,False
32.0,2,40949.33,2,6,0.2979,0.0536,20,1,1,False,False,False,True,False,False,False,False,False,True,False,False,True
32.0,0,68488.35,1,4,0.0299,0.0518,20,5,10,False,True,False,False,False,False,True,False,False,False,True,False,False
30.0,0,13773.03,2,6,0.1575,0.074,20,4,2,False,True,False,False,False,False,True,False,False,False,True,False,False
37.0,0,12910.49,0,3,0.154,0.0532,20,3,3,False,False,False,True,True,False,False,False,False,False,False,True,False
32.0,0,63433.16,2,2,0.1875,0.0344,20,2,2,True,False,False,False,False,True,False,False,False,False,False,False,True
36.0,2,46724.91,0,6,0.2287,0.0116,20,5,7,False,True,False,False,False,False,False,True,False,False,False,False,True
41.0,1,28174.13,1,2,0.236,0.0622,20,2,7,True,False,False,False,False,False,False,False,True,False,False,False,True
25.0,0,70769.79,0,2,0.0489,0.0115,20,4,12,False,True,False,False,False,False,False,False,False,True,True,False,False
50.0,1,9349.47,0,7,0.0171,0.052,20,4,4,False,False,True,False,False,False,False,False,True,False,False,False,True
34.0,0,63500.73,2,3,0.1128,0.0466,20,5,3,True,False,False,False,False,True,False,False,False,False,True,False,False
36.0,0,53718.63,0,5,0.3004,0.0,20,5,3,False,False,False,True,False,False,False,False,True,False,True,False,False
36.0,1,78711.09,2,4,0.1842,0.0624,20,4,3,False,False,False,True,False,True,False,False,False,False,False,True,False
36.0,1,68545.17,1,5,0.2751,0.0399,20,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True
49.0,0,56963.58,0,6,0.0631,0.0559,20,5,12,True,False,False,False,False,False,False,True,False,False,False,False,True
23.0,1,14470.01,2,8,0.2846,0.0434,20,0,4,False,False,True,False,False,False,True,False,False,False,False,True,False
27.0,0,62922.05,2,3,0.118,0.0676,20,6,3,False,False,True,False,False,False,False,False,True,False,False,True,False
30.0,1,56687.15,1,8,0.2446,0.0427,20,4,5,False,True,False,False,False,False,False,False,False,True,False,False,True
55.0,0,26135.89,0,5,0.1978,0.0372,20,1,12,True,False,False,False,False,True,False,False,False,False,False,True,False
40.0,1,35771.8,2,6,0.2224,0.0516,20,4,3,False,False,True,False,True,False,False,False,False,False,True,False,False
54.0,2,27785.63,1,5,0.0734,0.0535,20,4,7,False,True,False,False,False,True,False,False,False,False,False,True,False
30.0,0,54629.2,1,3,0.2649,0.0883,20,6,1,False,False,False,True,False,False,True,False,False,False,False,True,False
38.0,0,43526.37,1,12,0.0867,0.0533,20,3,7,False,False,True,False,False,True,False,False,False,False,False,False,True
36.0,0,45838.47,2,8,0.1304,0.0525,20,2,8,True,False,False,False,False,False,False,False,True,False,True,False,False
52.0,1,21030.11,0,4,0.0321,0.0378,20,1,6,False,True,False,False,False,False,True,False,False,False,False,False,True
36.0,1,59453.0,0,5,0.1288,0.0408,20,6,1,False,True,False,False,True,False,False,False,False,False,False,False,True
35.0,0,75411.77,0,1,0.1863,0.0554,20,6,11,False,False,True,False,True,False,False,False,False,False,True,False,False
40.0,1,50924.17,0,3,0.3558,0.0797,20,2,4,False,False,True,False,False,False,True,False,False,False,True,False,False
56.0,0,33607.91,0,3,0.1399,0.1097,20,4,1,True,False,False,False,False,False,True,False,False,False,True,False,False
31.0,1,41203.02,0,2,0.099,0.0345,20,1,12,True,False,False,False,False,False,False,False,False,True,False,False,True
59.0,1,38372.02,1,6,0.1482,0.0621,20,4,4,True,False,False,False,False,True,False,False,False,False,False,False,True
22.0,0,50218.1,1,6,0.3752,0.0546,20,0,6,False,False,False,True,False,False,False,False,False,True,True,False,False
41.0,0,42841.96,2,9,0.0501,0.0637,20,5,7,False,False,True,False,False,False,False,True,False,False,False,False,True
65.0,2,42003.25,2,7,0.3809,0.0385,20,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False
27.0,0,77097.18,0,5,0.1491,0.0671,20,3,3,False,False,True,False,False,False,False,False,True,False,True,False,False
38.0,0,11413.59,0,4,0.103,0.0826,20,4,4,False,False,False,True,True,False,False,False,False,False,False,False,True
48.0,0,37361.95,1,5,0.229,0.0215,20,4,5,True,False,False,False,False,False,False,True,False,False,False,True,False
32.0,1,34443.41,2,8,0.4825,0.055,20,4,4,False,True,False,False,False,False,False,False,False,True,False,True,False
36.0,0,8861.44,1,4,0.1438,0.0294,20,6,5,False,True,False,False,False,False,False,False,True,False,True,False,False
19.0,1,35001.5,2,7,0.0708,0.0672,20,6,3,True,False,False,False,False,False,False,True,False,False,False,False,True
43.0,1,69125.44,2,6,0.2296,0.0583,20,6,5,False,False,True,False,False,False,False,False,True,False,True,False,False
48.0,1,65053.01,1,4,0.266,0.0072,20,0,10,True,False,False,False,False,False,False,True,False,False,True,False,False
46.0,1,57319.25,0,5,0.0757,0.0244,20,0,5,True,False,False,False,False,False,False,False,False,True,True,False,False
52.0,0,5557.68,2,6,0.1368,0.0452,20,0,10,False,True,False,False,False,False,False,False,True,False,True,False,False
36.0,1,39989.62,0,4,0.1559,0.0376,20,6,8,True,False,False,False,True,False,False,False,False,False,True,False,False
38.0,1,50587.9,2,6,0.1158,0.0753,20,1,4,False,True,False,False,False,False,False,False,True,False,False,True,False
36.0,0,50902.16,0,8,0.0841,0.056,20,6,2,False,True,False,False,False,True,False,False,False,False,False,True,False
39.0,2,55756.46,0,2,0.1506,0.0467,20,4,6,False,True,False,False,False,True,False,False,False,False,False,True,False
44.0,1,72155.94,1,7,0.1059,0.0455,20,5,8,False,True,False,False,False,False,False,True,False,False,False,True,False
26.0,1,50278.03,1,10,0.1306,0.0486,20,1,2,False,False,True,False,False,False,False,False,True,False,False,True,False
44.0,0,50278.03,0,3,0.4858,0.0429,20,6,4,True,False,False,False,False,False,True,False,False,False,True,False,False
36.0,2,60857.52,2,8,0.1979,0.0353,20,3,4,False,True,False,False,False,False,False,True,False,False,True,False,False
46.0,1,43347.14,2,6,0.2461,0.0994,20,6,12,False,False,True,False,False,True,False,False,False,False,False,False,True
39.0,1,44045.23,1,8,0.2685,0.0513,20,2,5,False,False,True,False,False,False,True,False,False,False,False,True,False
66.0,2,42227.5,1,5,0.2164,0.0413,20,6,10,False,False,True,False,False,False,False,True,False,False,True,False,False
56.0,2,57674.36,2,7,0.3302,0.0793,20,5,9,True,False,False,False,False,True,False,False,False,False,True,False,False
57.0,1,50278.03,2,5,0.1617,0.0776,20,0,12,False,False,True,False,True,False,False,False,False,False,True,False,False
47.0,1,49346.85,2,5,0.3372,0.0183,20,2,3,False,True,False,False,True,False,False,False,False,False,True,False,False
44.0,1,89681.46,1,6,0.5032,0.0292,20,2,4,True,False,False,False,False,True,False,False,False,False,True,False,False
36.0,1,48018.14,2,8,0.3685,0.06,20,0,2,False,True,False,False,False,True,False,False,False,False,True,False,False
29.0,0,8373.93,2,4,0.1082,0.0784,20,3,9,False,False,False,True,False,False,False,False,True,False,True,False,False
62.0,0,68729.03,2,7,0.235,0.0592,20,5,7,False,False,True,False,True,False,False,False,False,False,False,False,True
36.0,0,19963.56,2,5,0.2826,0.0412,20,4,5,True,False,False,False,False,True,False,False,False,False,False,False,True
28.0,2,35745.3,0,11,0.1302,0.0397,20,0,11,False,True,False,False,True,False,False,False,False,False,False,False,True
36.0,1,41631.49,2,4,0.135,0.0176,20,1,10,True,False,False,False,False,False,True,False,False,False,True,False,False
56.0,0,17829.64,1,6,0.0999,0.0713,20,2,8,True,False,False,False,False,False,False,False,True,False,False,True,False
26.0,1,38574.57,0,6,0.1291,0.0382,20,4,6,False,False,False,True,False,False,True,False,False,False,False,False,True
58.0,0,56341.32,0,1,0.5186,0.0848,20,4,2,False,False,False,True,False,False,False,False,False,True,False,False,True
28.0,0,77404.71,1,3,0.2361,0.0492,20,3,1,False,False,True,False,False,False,False,True,False,False,False,True,False
27.0,0,54949.26,1,3,0.09,0.0508,20,5,12,False,True,False,False,False,True,False,False,False,False,False,True,False
54.0,1,83465.87,1,4,0.1929,0.0611,20,5,4,False,True,False,False,False,False,True,False,False,False,False,False,True
49.0,1,56038.89,1,7,0.0945,0.0595,20,1,6,False,True,False,False,False,False,False,False,False,True,False,False,True
34.0,1,39787.62,0,6,0.0784,0.0254,20,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True
41.0,2,17406.62,2,5,0.2149,0.0001,20,1,12,False,False,True,False,False,True,False,False,False,False,False,False,True
44.0,1,51654.18,1,3,0.1403,0.0718,20,4,1,False,True,False,False,False,False,True,False,False,False,False,True,False
38.0,0,45170.65,2,4,0.0972,0.0507,20,2,11,False,True,False,False,False,False,False,False,True,False,False,False,True
25.0,2,50234.41,0,2,0.4486,0.0172,20,1,7,False,False,False,True,False,False,False,False,False,True,False,False,True
35.0,1,42045.81,0,7,0.3016,0.0714,20,3,7,True,False,False,False,False,True,False,False,False,False,False,False,True
29.0,1,32897.26,1,3,0.1151,0.0383,20,2,10,True,False,False,False,False,False,True,False,False,False,True,False,False
38.0,1,61983.91,1,9,0.5428,0.0585,20,0,12,True,False,False,False,False,True,False,False,False,False,False,True,False
31.0,1,58324.1,0,11,0.1625,0.0694,20,3,10,False,False,True,False,False,False,False,True,False,False,False,True,False
25.0,0,81660.83,0,1,0.2291,0.0513,20,6,9,False,False,False,True,False,False,True,False,False,False,False,True,False
37.0,0,47311.62,1,3,0.1601,0.0512,20,2,5,False,True,False,False,False,False,True,False,False,False,False,True,False
47.0,1,33839.31,2,5,0.2233,0.0435,20,5,6,False,False,False,True,False,False,False,False,False,True,False,False,True
39.0,1,66540.35,2,6,0.2131,0.0593,20,1,2,False,False,False,True,False,False,False,False,True,False,False,False,True
26.0,1,45644.99,1,5,0.1457,0.0673,20,5,2,False,True,False,False,False,False,False,False,False,True,False,True,False
40.0,1,64426.17,1,5,0.0621,0.0782,20,4,11,True,False,False,False,False,False,False,False,False,True,False,False,True
51.0,0,105085.55,2,5,0.3248,0.0715,20,0,8,False,False,True,False,False,False,False,True,False,False,False,False,True
58.0,1,11924.42,1,6,0.5556,0.0394,20,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False
53.0,1,26468.31,2,4,0.4511,0.0589,20,1,12,False,False,False,True,False,False,False,True,False,False,True,False,False
43.0,1,69149.9,1,2,0.3605,0.0376,20,5,2,False,False,False,True,False,True,False,False,False,False,False,True,False
19.0,0,5258.83,1,5,0.399,0.0531,20,0,8,False,False,False,True,False,False,False,False,True,False,True,False,False
36.0,0,46717.62,1,7,0.3057,0.0839,20,0,5,True,False,False,False,False,False,True,False,False,False,False,False,True
31.0,2,19862.28,1,4,0.239,0.0487,20,4,8,False,False,True,False,False,False,False,False,True,False,False,True,False
36.0,1,39960.38,0,3,0.4786,0.0369,20,4,8,False,False,False,True,False,False,False,False,False,True,True,False,False
23.0,2,54952.55,2,7,0.1256,0.054,20,3,5,False,False,False,True,False,False,True,False,False,False,False,False,True
32.0,0,22955.31,2,2,0.4465,0.0526,20,5,10,True,False,False,False,False,False,False,False,True,False,False,False,True
27.0,0,81962.15,0,3,0.2207,0.0248,20,6,11,False,False,False,True,False,False,False,False,False,True,False,False,True
30.0,1,49967.53,0,4,0.3724,0.0709,20,0,11,False,True,False,False,True,False,False,False,False,False,False,True,False
36.0,1,51454.23,0,9,0.1966,0.0345,20,1,10,True,False,False,False,False,False,False,False,False,True,True,False,False
38.0,0,20429.06,2,10,0.2728,0.0906,20,3,3,False,False,True,False,False,False,False,True,False,False,False,False,True
49.0,0,32935.62,1,3,0.0951,0.0556,20,5,1,False,True,False,False,False,False,False,True,False,False,False,False,True
26.0,0,77902.57,2,6,0.194,0.0362,20,6,12,False,True,False,False,False,True,False,False,False,False,True,False,False
45.0,0,28671.63,2,3,0.2639,0.056,20,2,1,False,False,False,True,False,False,False,False,True,False,False,True,False
74.0,1,58884.73,1,5,0.19,0.0209,20,5,5,False,False,False,True,True,False,False,False,False,False,False,True,False
33.0,1,41867.54,2,10,0.0519,0.0287,20,2,11,False,False,True,False,True,False,False,False,False,False,False,True,False
44.0,1,55306.76,0,0,0.2652,0.0421,20,2,7,False,False,True,False,False,True,False,False,False,False,True,False,False
37.0,2,71152.95,0,9,0.0115,0.0356,20,4,12,False,False,True,False,False,True,False,False,False,False,False,False,True
